order_id,customer_id,seller_id,order_date,total_items,total_amount,payment_method,order_status
2856,96,4,2024-12-10,1,48331,UPI,Delivered
2857,377,22,2024-05-30,5,35918,UPI,Delivered
2858,510,12,2024-04-03,1,27991,UPI,Returned
2859,159,50,2024-04-06,4,19807,Wallet,Delivered
2860,166,16,2024-04-20,3,14237,Credit Card,Delivered
2861,254,38,2024-08-31,2,32611,UPI,Cancelled
2862,152,18,2024-06-03,4,2065,UPI,Delivered
2863,16,37,2024-01-24,4,10976,UPI,Returned
2864,91,39,2024-09-02,1,15002,UPI,Cancelled
2865,566,19,2024-01-17,3,33974,Credit Card,Returned
2866,321,33,2024-06-19,1,8315,Credit Card,Returned
2867,413,18,2024-12-09,3,46563,Credit Card,Cancelled
2868,553,4,2024-04-10,3,24302,UPI,Delivered
2869,45,15,2024-11-06,1,43109,UPI,Returned
2870,500,34,2024-04-21,2,27604,COD,Delivered
2871,62,48,2024-05-30,2,44677,Wallet,Returned
2872,584,12,2024-05-21,3,2611,COD,Cancelled
2873,291,38,2024-10-26,4,11829,Wallet,Delivered
2874,158,49,2024-08-13,1,43223,Wallet,Returned
2875,733,11,2024-04-12,2,30430,Wallet,Returned
2876,616,11,2024-02-21,2,23003,Wallet,Cancelled
2877,425,50,2024-10-19,5,26638,COD,Cancelled
2878,834,22,2024-12-26,1,46416,Wallet,Returned
2879,465,36,2024-12-06,3,44247,COD,Returned
2880,887,40,2024-12-19,1,35059,UPI,Returned
2881,910,8,2024-03-27,2,29391,Wallet,Returned
2882,150,29,2024-09-23,2,21484,UPI,Cancelled
2883,477,22,2024-04-30,5,23797,Wallet,Returned
2884,827,28,2024-12-21,1,46225,Credit Card,Returned
2885,828,24,2024-10-22,2,17386,Wallet,Returned
2886,461,12,2024-07-11,5,42124,UPI,Returned
2887,255,16,2024-03-04,1,45679,UPI,Delivered
2888,619,7,2024-01-07,3,9844,Wallet,Delivered
2889,246,43,2024-12-02,3,6975,Wallet,Delivered
2890,649,23,2024-07-15,3,28491,Wallet,Returned
2891,780,29,2024-02-06,3,47304,Wallet,Returned
2892,850,46,2024-11-07,5,22306,Wallet,Cancelled
2893,178,44,2024-09-08,2,13609,Wallet,Returned
2894,75,48,2024-08-05,4,45050,Wallet,Cancelled
2895,165,43,2024-03-28,4,47958,COD,Delivered
2896,517,33,2024-01-29,1,16058,Wallet,Cancelled
2897,470,41,2024-11-25,3,13250,COD,Returned
2898,709,44,2024-03-03,4,28828,COD,Cancelled
2899,948,33,2024-12-04,5,27220,Credit Card,Cancelled
2900,217,45,2024-09-08,3,22043,COD,Returned
2901,972,6,2024-08-07,5,41117,UPI,Returned
2902,77,45,2024-04-21,4,31864,COD,Delivered
2903,932,12,2024-06-08,4,14768,Wallet,Delivered
2904,258,34,2024-08-06,1,35248,COD,Delivered
2905,30,18,2024-12-24,3,38938,Wallet,Delivered
2906,118,49,2024-05-04,3,32656,Credit Card,Returned
2907,855,35,2024-10-09,3,18312,Wallet,Delivered
2908,12,20,2024-02-15,1,30637,Credit Card,Delivered
2909,995,29,2024-05-04,1,22113,Wallet,Delivered
2910,686,23,2024-11-06,2,2524,Wallet,Cancelled
2911,180,19,2024-05-01,4,29967,COD,Delivered
2912,865,4,2024-07-07,2,13117,Credit Card,Cancelled
2913,799,36,2024-04-26,5,8138,Wallet,Returned
2914,695,14,2024-07-27,5,19785,Credit Card,Delivered
2915,976,13,2024-04-23,1,30753,COD,Returned
2916,269,7,2024-12-29,5,16372,COD,Returned
2917,736,8,2024-10-02,2,3144,Wallet,Returned
2918,170,11,2024-09-25,3,47512,UPI,Returned
2919,428,18,2024-06-24,2,1436,COD,Delivered
2920,90,43,2024-02-06,5,25168,UPI,Delivered
2921,566,44,2024-01-17,4,27929,UPI,Returned
2922,985,19,2024-12-23,5,7710,UPI,Returned
2923,872,40,2024-06-08,4,24319,COD,Delivered
2924,288,34,2024-04-14,2,26392,UPI,Returned
2925,194,39,2024-08-04,4,16392,UPI,Returned
2926,665,37,2024-04-02,1,7854,Credit Card,Cancelled
2927,790,13,2024-02-06,3,14857,Wallet,Delivered
2928,998,22,2024-01-31,5,6898,UPI,Returned
2929,882,26,2024-04-06,3,15061,UPI,Cancelled
2930,892,12,2024-05-16,4,4950,Wallet,Cancelled
2931,654,23,2024-10-08,3,13908,COD,Delivered
2932,263,41,2024-01-17,4,932,UPI,Cancelled
2933,544,13,2024-04-21,1,46519,Wallet,Delivered
2934,552,37,2024-06-05,3,12502,Wallet,Cancelled
2935,660,44,2024-06-19,3,38963,UPI,Delivered
2936,196,30,2024-10-09,1,41491,Credit Card,Cancelled
2937,742,5,2024-06-27,3,3292,UPI,Cancelled
2938,601,18,2024-04-20,5,18314,COD,Delivered
2939,509,14,2024-03-23,1,49488,Wallet,Returned
2940,450,22,2024-06-14,3,40953,UPI,Delivered
2941,983,9,2024-12-05,1,21472,COD,Delivered
2942,569,38,2024-06-03,2,31616,COD,Returned
2943,76,16,2024-06-09,2,14413,Credit Card,Returned
2944,824,46,2024-04-05,3,42090,UPI,Returned
2945,84,3,2024-03-12,4,16513,COD,Returned
2946,244,42,2024-11-21,5,23009,COD,Cancelled
2947,174,37,2024-03-28,1,43626,COD,Cancelled
2948,680,25,2024-05-20,3,38768,COD,Cancelled
2949,364,2,2024-09-26,4,22907,Credit Card,Cancelled
2950,638,46,2024-08-15,1,18940,Credit Card,Returned
2951,771,33,2024-07-31,2,13455,Credit Card,Delivered
2952,619,24,2024-08-04,1,27289,UPI,Delivered
2953,55,22,2024-03-23,1,7445,COD,Returned
2954,453,24,2024-05-28,5,31635,UPI,Returned
2955,484,39,2024-09-27,1,23825,Credit Card,Cancelled
2956,134,2,2024-01-31,1,26367,Wallet,Delivered
2957,336,23,2024-07-19,5,6287,Credit Card,Cancelled
2958,906,11,2024-03-24,4,20643,COD,Returned
2959,805,36,2024-07-22,3,33634,Credit Card,Cancelled
2960,654,7,2024-02-01,5,23809,COD,Delivered
2961,890,2,2024-06-08,3,4312,Wallet,Cancelled
2962,276,47,2024-05-18,2,16944,COD,Returned
2963,702,1,2024-01-27,1,31086,Credit Card,Returned
2964,51,8,2024-05-06,3,28934,Credit Card,Delivered
2965,701,12,2024-07-16,4,37428,UPI,Cancelled
2966,202,50,2024-05-27,4,18176,UPI,Cancelled
2967,222,48,2024-08-06,3,45560,Credit Card,Cancelled
2968,387,32,2024-03-07,4,20562,UPI,Cancelled
2969,634,50,2024-09-27,3,35471,UPI,Cancelled
2970,667,40,2024-09-07,4,36415,COD,Delivered
2971,770,47,2024-04-19,5,25633,Credit Card,Cancelled
2972,100,10,2024-12-06,5,48800,Credit Card,Delivered
2973,562,30,2024-05-30,1,9425,Wallet,Cancelled
2974,860,43,2024-12-07,5,45673,Credit Card,Delivered
2975,249,18,2024-06-19,4,33344,UPI,Delivered
2976,421,33,2024-10-07,1,29653,UPI,Returned
2977,153,5,2024-08-15,4,12414,Wallet,Cancelled
2978,95,28,2024-05-06,2,16652,COD,Cancelled
2979,688,49,2024-01-24,5,6614,Credit Card,Returned
2980,694,31,2024-09-29,4,41490,UPI,Delivered
2981,497,16,2024-02-13,2,27780,Credit Card,Delivered
2982,575,4,2024-08-28,5,38327,Wallet,Delivered
2983,276,47,2024-05-06,1,26127,UPI,Delivered
2984,362,16,2024-02-02,5,29738,COD,Delivered
2985,890,34,2024-01-18,1,43930,UPI,Returned
2986,666,24,2024-12-26,4,36594,COD,Delivered
2987,962,21,2024-02-14,3,7755,Credit Card,Delivered
2988,294,37,2024-01-30,5,34571,Credit Card,Returned
2989,977,36,2024-11-28,1,47763,UPI,Cancelled
2990,683,37,2024-08-05,4,43112,Credit Card,Delivered
2991,814,42,2024-04-21,4,32895,Credit Card,Delivered
2992,890,43,2024-12-30,3,35706,Wallet,Delivered
2993,56,32,2024-07-14,1,20247,UPI,Cancelled
2994,716,35,2024-05-05,1,18478,COD,Cancelled
2995,498,11,2024-05-06,5,37736,COD,Delivered
2996,972,18,2024-10-05,3,46685,UPI,Delivered
2997,272,27,2024-04-29,2,10362,UPI,Cancelled
2998,330,22,2024-05-19,1,32009,Wallet,Delivered
2999,9,39,2024-10-12,5,2965,Credit Card,Returned
3000,218,13,2024-04-22,2,33205,Wallet,Delivered
3001,465,41,2024-11-12,5,35555,UPI,Cancelled
3002,621,42,2024-11-02,4,7228,Credit Card,Returned
3003,627,13,2024-09-01,2,46948,Credit Card,Returned
3004,797,5,2024-12-09,4,12296,Wallet,Cancelled
3005,323,17,2024-08-25,2,31635,UPI,Cancelled
3006,319,44,2024-06-14,3,27680,Wallet,Cancelled
3007,779,12,2024-11-11,3,14559,Credit Card,Returned
3008,107,28,2024-07-04,3,8143,COD,Cancelled
3009,154,43,2024-03-23,5,11604,COD,Delivered
3010,611,3,2024-01-14,2,8879,COD,Returned
3011,828,40,2024-01-11,1,28237,Wallet,Cancelled
3012,722,30,2024-05-14,1,39088,Credit Card,Delivered
3013,779,18,2024-03-10,5,17892,COD,Delivered
3014,457,24,2024-03-05,3,42281,COD,Delivered
3015,120,14,2024-11-14,4,48212,Wallet,Delivered
3016,572,50,2024-09-11,3,38704,COD,Cancelled
3017,731,49,2024-08-19,4,45470,UPI,Returned
3018,869,8,2024-03-11,1,12845,UPI,Returned
3019,104,40,2024-05-22,1,22774,UPI,Cancelled
3020,346,39,2024-01-27,2,4985,Wallet,Returned
3021,492,10,2024-08-05,3,21734,UPI,Returned
3022,523,25,2024-03-26,2,10557,UPI,Cancelled
3023,301,5,2024-06-09,1,44237,COD,Delivered
3024,442,27,2024-04-21,5,19865,COD,Delivered
3025,876,39,2024-04-26,5,22897,Credit Card,Cancelled
3026,336,41,2024-02-13,2,4122,Wallet,Cancelled
3027,121,40,2024-06-12,3,39972,Wallet,Delivered
3028,939,21,2024-03-25,2,21629,Credit Card,Delivered
3029,202,40,2024-03-25,5,19874,Credit Card,Cancelled
3030,272,6,2024-12-10,1,7505,Wallet,Cancelled
3031,273,29,2024-02-27,1,15030,COD,Returned
3032,969,27,2024-08-13,5,5656,Credit Card,Delivered
3033,353,42,2024-09-25,5,10050,Credit Card,Returned
3034,11,35,2024-12-25,3,21567,UPI,Cancelled
3035,952,28,2024-12-04,3,25808,COD,Delivered
3036,227,38,2024-09-07,3,2342,UPI,Delivered
3037,802,48,2024-08-29,5,46185,Credit Card,Returned
3038,532,8,2024-10-16,1,17524,COD,Delivered
3039,38,44,2024-02-10,5,41008,Credit Card,Returned
3040,72,50,2024-09-20,5,15845,UPI,Delivered
3041,406,28,2024-05-20,5,44751,UPI,Returned
3042,861,28,2024-09-19,4,48397,COD,Delivered
3043,200,27,2024-11-20,2,11914,Credit Card,Returned
3044,224,40,2024-04-28,3,22597,COD,Delivered
3045,24,6,2024-05-04,3,6568,COD,Returned
3046,852,20,2024-03-01,1,24529,Credit Card,Cancelled
3047,748,15,2024-11-18,5,27657,UPI,Cancelled
3048,668,24,2024-02-21,3,3224,Wallet,Delivered
3049,646,19,2024-04-27,5,36006,COD,Returned
3050,857,27,2024-11-16,5,44452,Credit Card,Delivered
3051,795,40,2024-01-21,1,1021,Credit Card,Cancelled
3052,691,35,2024-04-06,5,4893,COD,Returned
3053,22,29,2024-09-09,1,49540,Credit Card,Cancelled
3054,348,27,2024-12-15,5,4859,Credit Card,Returned
3055,14,28,2024-05-01,1,29251,Credit Card,Delivered
3056,909,22,2024-08-06,2,39312,Wallet,Cancelled
3057,662,31,2024-08-30,3,30908,Credit Card,Cancelled
3058,263,38,2024-11-09,3,24867,UPI,Delivered
3059,840,19,2024-08-09,4,45672,COD,Returned
3060,368,32,2024-08-18,1,1550,Wallet,Cancelled
3061,656,11,2024-01-14,5,44734,Wallet,Delivered
3062,463,26,2024-09-30,5,12227,Credit Card,Cancelled
3063,912,11,2024-12-27,2,42478,COD,Cancelled
3064,895,5,2024-01-06,2,29469,COD,Cancelled
3065,349,20,2024-09-01,1,31193,UPI,Delivered
3066,953,29,2024-06-29,5,19333,Credit Card,Cancelled
3067,398,28,2024-03-27,1,14127,Credit Card,Delivered
3068,777,23,2024-11-24,3,47287,Wallet,Delivered
3069,183,1,2024-12-21,4,14699,UPI,Returned
3070,313,34,2024-05-31,4,42709,COD,Returned
3071,927,9,2024-04-10,2,24192,COD,Returned
3072,328,20,2024-07-11,2,10607,UPI,Delivered
3073,815,48,2024-04-12,1,37762,COD,Returned
3074,910,15,2024-01-18,4,17090,UPI,Cancelled
3075,213,31,2024-03-24,1,4387,Credit Card,Delivered
3076,465,42,2024-04-16,1,24793,Credit Card,Delivered
3077,100,19,2024-11-24,2,35541,UPI,Returned
3078,346,27,2024-08-28,1,43155,UPI,Delivered
3079,171,21,2024-03-06,1,36181,Credit Card,Cancelled
3080,813,7,2024-11-18,3,7090,Credit Card,Cancelled
3081,53,32,2024-04-27,2,19339,Credit Card,Returned
3082,315,7,2024-01-24,4,29222,Wallet,Cancelled
3083,245,32,2024-09-23,4,45944,UPI,Delivered
3084,313,48,2024-06-30,2,5456,COD,Delivered
3085,77,21,2024-02-14,2,27129,Credit Card,Cancelled
3086,666,9,2024-10-01,3,26759,COD,Cancelled
3087,151,36,2024-11-21,3,8290,COD,Delivered
3088,723,11,2024-05-26,4,49375,Credit Card,Delivered
3089,3,47,2024-06-12,1,24183,Wallet,Returned
3090,315,36,2024-08-09,2,43637,Credit Card,Returned
3091,23,25,2024-11-25,3,20027,Wallet,Delivered
3092,87,4,2024-12-13,1,10891,COD,Cancelled
3093,960,37,2024-11-04,3,22926,COD,Delivered
3094,972,26,2024-11-06,3,10935,Wallet,Delivered
3095,506,33,2024-05-22,4,13304,Credit Card,Delivered
3096,914,29,2024-01-19,1,33257,COD,Returned
3097,554,25,2024-04-16,4,789,UPI,Cancelled
3098,110,48,2024-03-19,1,28184,Credit Card,Cancelled
3099,254,10,2024-11-10,3,34468,UPI,Cancelled
3100,745,25,2024-02-24,1,25286,Wallet,Delivered
3101,251,4,2024-08-08,2,2390,Credit Card,Returned
3102,729,50,2024-11-24,2,13682,COD,Delivered
3103,532,22,2024-10-12,5,4850,Credit Card,Cancelled
3104,526,2,2024-09-22,1,26692,COD,Delivered
3105,841,33,2024-02-19,4,23677,Credit Card,Cancelled
3106,215,39,2024-07-11,4,7641,UPI,Delivered
3107,220,16,2024-09-28,4,18042,UPI,Cancelled
3108,999,1,2024-08-03,3,35361,UPI,Cancelled
3109,85,22,2024-10-04,1,1502,Credit Card,Returned
3110,721,9,2024-11-14,3,41552,Credit Card,Delivered
3111,116,1,2024-10-19,1,49900,UPI,Returned
3112,498,42,2024-03-18,1,28820,Credit Card,Returned
3113,872,2,2024-10-05,2,11991,COD,Delivered
3114,793,3,2024-04-06,2,36811,UPI,Delivered
3115,510,1,2024-04-25,4,42324,Wallet,Delivered
3116,185,29,2024-08-31,5,22105,UPI,Cancelled
3117,741,17,2024-02-14,4,12693,COD,Returned
3118,422,2,2024-03-22,2,31807,Credit Card,Cancelled
3119,731,16,2024-08-13,3,16417,Wallet,Returned
3120,73,41,2024-04-04,1,3974,UPI,Delivered
3121,643,38,2024-11-28,1,13629,COD,Returned
3122,677,50,2024-12-18,1,23302,COD,Returned
3123,848,27,2024-07-02,1,36970,Wallet,Returned
3124,510,42,2024-08-01,3,34187,UPI,Cancelled
3125,901,35,2024-08-13,3,42012,UPI,Returned
3126,739,12,2024-06-21,3,30720,Credit Card,Cancelled
3127,720,13,2024-01-24,4,42946,UPI,Returned
3128,609,14,2024-05-22,4,45895,Wallet,Delivered
3129,632,41,2024-11-09,4,943,UPI,Cancelled
3130,809,50,2024-01-30,4,10425,Credit Card,Returned
3131,474,21,2024-05-31,5,36594,UPI,Cancelled
3132,677,44,2024-05-08,1,39431,Wallet,Returned
3133,285,48,2024-09-16,5,10386,Wallet,Returned
3134,928,2,2024-06-17,5,48129,Wallet,Returned
3135,787,47,2024-10-09,3,1236,Credit Card,Returned
3136,115,7,2024-08-09,5,48374,Credit Card,Cancelled
3137,619,20,2024-06-17,1,36353,Wallet,Delivered
3138,731,6,2024-03-11,4,3960,Wallet,Delivered
3139,250,5,2024-11-08,4,25749,Credit Card,Returned
3140,29,48,2024-04-28,4,40470,UPI,Returned
3141,639,24,2024-09-21,5,20281,UPI,Returned
3142,577,20,2024-01-25,3,44725,Credit Card,Returned
3143,95,9,2024-01-20,5,40982,UPI,Cancelled
3144,358,12,2024-02-04,1,24448,Credit Card,Cancelled
3145,483,6,2024-12-02,3,9724,COD,Cancelled
3146,958,27,2024-01-21,4,6994,Credit Card,Delivered
3147,536,2,2024-06-08,2,12598,Wallet,Delivered
3148,259,1,2024-10-24,4,16382,Credit Card,Returned
3149,62,49,2024-11-26,5,40350,Wallet,Cancelled
3150,167,31,2024-09-15,2,43731,Wallet,Cancelled
3151,923,39,2024-12-17,4,32946,Wallet,Returned
3152,474,37,2024-03-08,5,29415,Credit Card,Delivered
3153,519,43,2024-04-23,4,40818,Wallet,Returned
3154,196,10,2024-05-17,2,5437,COD,Cancelled
3155,679,10,2024-11-24,2,38592,UPI,Cancelled
3156,647,29,2024-04-02,5,17085,COD,Delivered
3157,125,10,2024-01-15,3,25734,COD,Returned
3158,352,16,2024-11-24,5,24900,COD,Delivered
3159,912,17,2024-07-04,1,1459,Credit Card,Returned
3160,706,24,2024-05-14,5,41233,Credit Card,Returned
3161,469,21,2024-08-04,2,48019,Credit Card,Returned
3162,284,11,2024-09-03,1,12791,UPI,Cancelled
3163,279,29,2024-06-05,4,18167,Wallet,Returned
3164,671,7,2024-08-04,3,31919,Credit Card,Returned
3165,927,27,2024-08-04,3,49984,UPI,Cancelled
3166,797,20,2024-02-20,4,18010,UPI,Delivered
3167,625,37,2024-07-01,2,1467,Wallet,Cancelled
3168,666,24,2024-04-02,4,12543,Wallet,Cancelled
3169,979,16,2024-08-04,1,27471,Credit Card,Returned
3170,910,25,2024-02-06,1,41750,Credit Card,Delivered
3171,595,39,2024-12-16,4,36141,Wallet,Returned
3172,950,15,2024-06-01,1,32036,Credit Card,Returned
3173,764,2,2024-01-06,1,19849,Credit Card,Delivered
3174,945,47,2024-05-05,3,25594,UPI,Cancelled
3175,203,10,2024-05-19,5,9612,Credit Card,Returned
3176,782,25,2024-01-17,4,45145,UPI,Delivered
3177,953,48,2024-06-20,1,34523,UPI,Delivered
3178,796,41,2024-07-07,1,24616,UPI,Cancelled
3179,599,22,2024-12-24,3,28875,Wallet,Cancelled
3180,223,27,2024-08-28,5,28766,COD,Delivered
3181,764,15,2024-04-16,1,6466,UPI,Returned
3182,109,25,2024-01-17,2,6245,COD,Delivered
3183,13,24,2024-10-10,2,6795,COD,Cancelled
3184,360,16,2024-05-25,5,34878,COD,Cancelled
3185,383,8,2024-07-02,1,34240,UPI,Cancelled
3186,11,6,2024-08-12,5,35945,Credit Card,Delivered
3187,460,29,2024-05-18,4,13869,UPI,Returned
3188,934,40,2024-05-24,3,21948,COD,Delivered
3189,16,17,2024-11-27,5,44575,Credit Card,Cancelled
3190,173,6,2024-05-11,1,35472,UPI,Cancelled
3191,795,34,2024-07-31,3,18380,Credit Card,Returned
3192,507,8,2024-03-31,2,37940,COD,Cancelled
3193,695,18,2024-04-10,5,29991,Wallet,Returned
3194,231,1,2024-10-28,3,43987,UPI,Returned
3195,564,43,2024-08-19,5,5785,UPI,Cancelled
3196,680,37,2024-03-19,2,38389,COD,Cancelled
3197,946,18,2024-02-02,3,757,Credit Card,Returned
3198,668,16,2024-09-10,2,1429,UPI,Returned
3199,260,26,2024-12-18,2,33701,COD,Returned
3200,316,9,2024-04-05,4,10912,Wallet,Returned
3201,394,28,2024-08-04,3,42559,Wallet,Delivered
3202,943,17,2024-04-01,1,42802,COD,Returned
3203,618,50,2024-08-09,4,14130,Wallet,Delivered
3204,287,33,2024-12-31,2,29416,UPI,Returned
3205,854,32,2024-08-01,3,33542,UPI,Cancelled
3206,373,36,2024-11-08,3,17490,Credit Card,Cancelled
3207,714,26,2024-02-16,3,28282,COD,Cancelled
3208,672,46,2024-02-25,1,32556,Wallet,Cancelled
3209,486,43,2024-08-11,2,33111,UPI,Cancelled
3210,709,46,2024-03-19,5,25711,UPI,Delivered
3211,113,5,2024-03-11,2,13152,Credit Card,Cancelled
3212,219,17,2024-06-12,1,26335,COD,Returned
3213,696,20,2024-02-25,5,17840,COD,Delivered
3214,939,7,2024-01-18,2,27001,COD,Delivered
3215,28,2,2024-10-07,1,28209,Credit Card,Delivered
3216,314,21,2024-06-21,3,42372,Wallet,Cancelled
3217,227,36,2024-09-21,3,24752,UPI,Cancelled
3218,978,14,2024-01-31,4,23698,UPI,Returned
3219,513,36,2024-01-27,1,28455,UPI,Cancelled
3220,747,34,2024-12-06,5,34938,Credit Card,Returned
3221,919,1,2024-01-11,4,28482,COD,Returned
3222,974,39,2024-12-14,5,44091,Wallet,Returned
3223,580,41,2024-02-22,4,8265,UPI,Delivered
3224,682,42,2024-11-24,5,23864,COD,Returned
3225,217,23,2024-05-24,1,23120,Credit Card,Cancelled
3226,48,19,2024-05-05,3,3776,COD,Cancelled
3227,558,19,2024-06-06,5,41441,UPI,Returned
3228,694,50,2024-12-02,2,15347,Wallet,Delivered
3229,869,30,2024-01-22,5,44906,Wallet,Returned
3230,577,22,2024-01-14,5,1368,UPI,Returned
3231,290,11,2024-08-14,4,46855,Credit Card,Cancelled
3232,630,40,2024-03-08,1,18917,Wallet,Returned
3233,414,46,2024-05-23,4,23832,Wallet,Delivered
3234,735,49,2024-12-16,2,12625,Wallet,Returned
3235,615,21,2024-05-03,5,45643,UPI,Delivered
3236,118,3,2024-01-13,2,4245,COD,Delivered
3237,193,50,2024-10-24,5,15080,COD,Returned
3238,284,28,2024-01-24,4,1902,Credit Card,Delivered
3239,925,2,2024-01-04,3,39951,COD,Cancelled
3240,79,33,2024-10-14,4,38569,Credit Card,Returned
3241,772,7,2024-09-09,2,13923,UPI,Delivered
3242,413,23,2024-05-21,2,2806,UPI,Cancelled
3243,417,12,2024-01-11,5,45043,Credit Card,Cancelled
3244,69,5,2024-06-04,4,30221,COD,Delivered
3245,228,22,2024-12-09,5,33321,Credit Card,Cancelled
3246,316,1,2024-05-09,4,21723,COD,Delivered
3247,920,37,2024-03-14,1,28922,UPI,Returned
3248,14,18,2024-01-13,3,13659,Credit Card,Cancelled
3249,475,41,2024-12-21,2,28955,COD,Returned
3250,601,43,2024-10-27,2,22603,Credit Card,Returned
3251,908,21,2024-05-22,2,39280,Wallet,Cancelled
3252,870,5,2024-08-09,2,23165,UPI,Returned
3253,475,22,2024-01-13,4,14531,Credit Card,Delivered
3254,986,19,2024-05-09,3,11859,UPI,Delivered
3255,762,42,2024-09-14,3,3598,Wallet,Delivered
3256,948,31,2024-05-20,5,9630,Credit Card,Returned
3257,40,43,2024-07-09,1,21534,COD,Returned
3258,259,25,2024-07-10,3,44960,COD,Cancelled
3259,817,46,2024-02-08,2,47569,COD,Cancelled
3260,527,8,2024-07-28,3,22479,UPI,Delivered
3261,238,6,2024-03-12,3,19279,UPI,Cancelled
3262,947,29,2024-11-12,4,23890,Wallet,Cancelled
3263,281,47,2024-06-30,3,23947,Wallet,Returned
3264,236,22,2024-08-31,1,44712,Wallet,Returned
3265,774,21,2024-01-06,3,26545,Credit Card,Delivered
3266,840,15,2024-07-03,1,15539,UPI,Returned
3267,122,38,2024-08-24,3,28322,Wallet,Returned
3268,153,25,2024-06-29,2,47964,Wallet,Returned
3269,298,32,2024-09-23,2,39211,UPI,Cancelled
3270,142,47,2024-10-19,4,32980,UPI,Delivered
3271,115,5,2024-11-27,2,15579,Credit Card,Delivered
3272,53,7,2024-01-07,4,8378,Wallet,Returned
3273,18,39,2024-01-18,2,36067,COD,Cancelled
3274,363,26,2024-02-07,4,17281,COD,Cancelled
3275,414,31,2024-05-03,5,47292,UPI,Returned
3276,221,44,2024-12-16,1,15711,UPI,Delivered
3277,630,45,2024-01-23,1,42055,Credit Card,Returned
3278,567,9,2024-09-22,2,36632,UPI,Cancelled
3279,827,16,2024-11-02,2,46806,Credit Card,Delivered
3280,858,45,2024-01-21,3,47615,Wallet,Cancelled
3281,332,20,2024-02-17,3,20445,Wallet,Cancelled
3282,319,7,2024-10-16,5,49674,Credit Card,Cancelled
3283,700,4,2024-01-27,1,40282,Wallet,Cancelled
3284,684,6,2024-04-18,1,41961,COD,Cancelled
3285,771,18,2024-03-19,4,18114,UPI,Delivered
3286,312,30,2024-08-03,3,47520,Wallet,Delivered
3287,313,14,2024-04-22,4,48814,COD,Returned
3288,82,20,2024-10-14,1,45324,Wallet,Delivered
3289,856,9,2024-04-17,2,6599,Credit Card,Delivered
3290,364,50,2024-03-15,4,32524,Credit Card,Cancelled
3291,976,11,2024-04-18,5,37446,Credit Card,Cancelled
3292,434,21,2024-01-22,3,13386,Credit Card,Returned
3293,980,5,2024-02-10,2,43659,COD,Cancelled
3294,675,35,2024-02-16,5,14351,Credit Card,Cancelled
3295,299,46,2024-04-23,4,11021,Credit Card,Delivered
3296,356,41,2024-12-09,3,33922,Wallet,Returned
3297,718,28,2024-10-21,2,33388,Wallet,Cancelled
3298,549,34,2024-04-18,1,43731,Wallet,Delivered
3299,268,20,2024-03-08,4,10237,UPI,Cancelled
3300,549,7,2024-11-28,4,43969,COD,Cancelled
3301,1,11,2024-05-15,5,30019,Credit Card,Delivered
3302,729,3,2024-11-05,2,8500,UPI,Delivered
3303,687,43,2024-02-19,5,8889,COD,Returned
3304,861,46,2024-07-19,1,27216,Wallet,Delivered
3305,906,22,2024-12-23,1,42420,Wallet,Cancelled
3306,462,4,2024-12-27,5,20377,UPI,Delivered
3307,52,29,2024-11-11,3,34015,UPI,Returned
3308,474,48,2024-08-05,3,48080,UPI,Cancelled
3309,111,19,2024-10-15,4,13536,Credit Card,Returned
3310,523,17,2024-11-30,1,28236,COD,Cancelled
3311,813,32,2024-09-17,5,35346,Wallet,Returned
3312,634,15,2024-01-19,5,9297,Wallet,Returned
3313,528,39,2024-11-15,1,30731,Wallet,Delivered
3314,239,6,2024-05-19,1,19610,COD,Returned
3315,619,7,2024-04-18,1,45400,Credit Card,Returned
3316,535,4,2024-08-19,1,25237,Credit Card,Cancelled
3317,642,17,2024-05-31,3,34277,COD,Delivered
3318,642,17,2024-06-09,5,25909,Credit Card,Cancelled
3319,618,12,2024-01-09,1,5379,UPI,Cancelled
3320,12,7,2024-07-28,3,39753,Wallet,Delivered
3321,144,22,2024-12-06,5,8747,Credit Card,Delivered
3322,121,28,2024-11-07,4,11612,Wallet,Returned
3323,686,12,2024-02-21,2,44812,Credit Card,Cancelled
3324,583,14,2024-05-26,3,42479,Wallet,Delivered
3325,765,6,2024-02-06,2,13795,UPI,Delivered
